,horario,dia,mes,energia,cor_atrasada,cor_principal,med_CO2,fat_pot_atrasado,fat_pot_principal,seg_no_dia,est_semanal,dia_semana,carga
26421,05:30:00,10,3,2.99,5.98,0.0,0.0,44.72,100.0,19800,Dia da Semana,Quarta-feira,Carga leve
26422,05:45:00,10,3,2.92,6.05,0.0,0.0,43.47,100.0,20700,Dia da Semana,Quarta-feira,Carga leve
26423,06:00:00,10,3,3.53,7.92,0.0,0.0,40.71,100.0,21600,Dia da Semana,Quarta-feira,Carga leve
26424,06:15:00,10,3,3.24,7.16,0.0,0.0,41.23,100.0,22500,Dia da Semana,Quarta-feira,Carga leve
26425,06:30:00,10,3,3.49,7.85,0.0,0.0,40.62,100.0,23400,Dia da Semana,Quarta-feira,Carga leve
26426,06:45:00,10,3,3.06,6.44,0.0,0.0,42.92,100.0,24300,Dia da Semana,Quarta-feira,Carga leve
26427,07:00:00,10,3,2.88,6.23,0.0,0.0,41.96,100.0,25200,Dia da Semana,Quarta-feira,Carga leve
26428,07:15:00,10,3,2.88,6.16,0.0,0.0,42.35,100.0,26100,Dia da Semana,Quarta-feira,Carga leve
26429,07:30:00,10,3,2.92,5.94,0.0,0.0,44.12,100.0,27000,Dia da Semana,Quarta-feira,Carga leve
26430,07:45:00,10,3,2.99,5.98,0.0,0.0,44.72,100.0,27900,Dia da Semana,Quarta-feira,Carga leve
26431,08:00:00,10,3,3.13,5.94,0.0,0.0,46.62,100.0,28800,Dia da Semana,Quarta-feira,Carga leve
26432,08:15:00,10,3,42.37,40.36,0.0,0.02,72.41,100.0,29700,Dia da Semana,Quarta-feira,Carga leve
26433,08:30:00,10,3,73.04,56.84,0.0,0.03,78.92,100.0,30600,Dia da Semana,Quarta-feira,Carga leve
26434,08:45:00,10,3,87.88,57.53,0.0,0.04,83.67,100.0,31500,Dia da Semana,Quarta-feira,Carga leve
26435,09:00:00,10,3,57.06,37.37,0.0,0.03,83.66,100.0,32400,Dia da Semana,Quarta-feira,Carga leve
26436,09:15:00,10,3,70.02,47.95,0.0,0.03,82.51,100.0,33300,Dia da Semana,Quarta-feira,Carga media
26437,09:30:00,10,3,69.37,46.22,0.0,0.03,83.22,100.0,34200,Dia da Semana,Quarta-feira,Carga media
26438,09:45:00,10,3,60.95,37.15,0.0,0.03,85.39,100.0,35100,Dia da Semana,Quarta-feira,Carga media
26439,10:00:00,10,3,57.1,36.79,0.0,0.03,84.06,100.0,36000,Dia da Semana,Quarta-feira,Carga media
26440,10:15:00,10,3,51.62,27.9,0.0,0.02,87.97,100.0,36900,Dia da Semana,Quarta-feira,Carga maxima
26441,10:30:00,10,3,54.5,36.83,0.0,0.02,82.85,100.0,37800,Dia da Semana,Quarta-feira,Carga maxima
26442,10:45:00,10,3,52.38,33.44,0.0,0.02,84.29,100.0,38700,Dia da Semana,Quarta-feira,Carga maxima
26443,11:00:00,10,3,62.14,39.49,0.0,0.03,84.4,100.0,39600,Dia da Semana,Quarta-feira,Carga maxima
26444,11:15:00,10,3,62.89,40.07,0.0,0.03,84.34,100.0,40500,Dia da Semana,Quarta-feira,Carga maxima
26445,11:30:00,10,3,55.66,34.74,0.0,0.03,84.83,100.0,41400,Dia da Semana,Quarta-feira,Carga maxima
26446,11:45:00,10,3,54.72,35.96,0.0,0.03,83.57,100.0,42300,Dia da Semana,Quarta-feira,Carga maxima
26447,12:00:00,10,3,33.05,22.75,3.6,0.02,82.37,99.41,43200,Dia da Semana,Quarta-feira,Carga maxima
26448,12:15:00,10,3,5.58,0.0,16.34,0.0,100.0,32.32,44100,Dia da Semana,Quarta-feira,Carga media
26449,12:30:00,10,3,5.87,0.0,16.27,0.0,100.0,33.94,45000,Dia da Semana,Quarta-feira,Carga media
26450,12:45:00,10,3,4.82,0.0,16.42,0.0,100.0,28.17,45900,Dia da Semana,Quarta-feira,Carga media
26451,13:00:00,10,3,4.72,0.0,16.56,0.0,100.0,27.41,46800,Dia da Semana,Quarta-feira,Carga media
26452,13:15:00,10,3,41.4,21.67,3.35,0.02,88.6,99.67,47700,Dia da Semana,Quarta-feira,Carga maxima
26453,13:30:00,10,3,52.7,33.59,0.0,0.02,84.33,100.0,48600,Dia da Semana,Quarta-feira,Carga maxima
26454,13:45:00,10,3,51.01,33.23,0.0,0.02,83.79,100.0,49500,Dia da Semana,Quarta-feira,Carga maxima
26455,14:00:00,10,3,49.39,28.04,0.0,0.02,86.96,100.0,50400,Dia da Semana,Quarta-feira,Carga maxima
26456,14:15:00,10,3,59.33,41.4,0.0,0.03,82.01,100.0,51300,Dia da Semana,Quarta-feira,Carga maxima
26457,14:30:00,10,3,57.6,35.39,0.0,0.03,85.2,100.0,52200,Dia da Semana,Quarta-feira,Carga maxima
26458,14:45:00,10,3,59.36,38.41,0.0,0.03,83.96,100.0,53100,Dia da Semana,Quarta-feira,Carga maxima
26459,15:00:00,10,3,65.12,42.34,0.0,0.03,83.84,100.0,54000,Dia da Semana,Quarta-feira,Carga maxima
26460,15:15:00,10,3,52.38,32.87,0.0,0.02,84.7,100.0,54900,Dia da Semana,Quarta-feira,Carga maxima
26461,15:30:00,10,3,66.78,45.61,0.0,0.03,82.58,100.0,55800,Dia da Semana,Quarta-feira,Carga maxima
26462,15:45:00,10,3,58.0,35.03,0.0,0.03,85.6,100.0,56700,Dia da Semana,Quarta-feira,Carga maxima
26463,16:00:00,10,3,58.9,37.87,0.0,0.03,84.11,100.0,57600,Dia da Semana,Quarta-feira,Carga maxima
26464,16:15:00,10,3,69.12,47.84,0.0,0.03,82.23,100.0,58500,Dia da Semana,Quarta-feira,Carga maxima
26465,16:30:00,10,3,64.01,40.64,0.0,0.03,84.42,100.0,59400,Dia da Semana,Quarta-feira,Carga maxima
26466,16:45:00,10,3,45.9,20.34,0.0,0.02,91.43,100.0,60300,Dia da Semana,Quarta-feira,Carga maxima
26467,17:00:00,10,3,16.7,4.36,10.84,0.01,96.76,83.88,61200,Dia da Semana,Quarta-feira,Carga maxima
26468,17:15:00,10,3,3.89,0.0,17.75,0.0,100.0,21.41,62100,Dia da Semana,Quarta-feira,Carga media
26469,17:30:00,10,3,3.6,0.0,17.68,0.0,100.0,19.95,63000,Dia da Semana,Quarta-feira,Carga media
26470,17:45:00,10,3,3.64,0.0,17.57,0.0,100.0,20.29,63900,Dia da Semana,Quarta-feira,Carga media
26471,18:00:00,10,3,3.56,0.0,11.95,0.0,100.0,28.55,64800,Dia da Semana,Quarta-feira,Carga media
26472,18:15:00,10,3,3.49,0.0,6.19,0.0,100.0,49.11,65700,Dia da Semana,Quarta-feira,Carga media
26473,18:30:00,10,3,3.49,0.0,9.65,0.0,100.0,34.01,66600,Dia da Semana,Quarta-feira,Carga media
26474,18:45:00,10,3,3.74,0.0,17.53,0.0,100.0,20.87,67500,Dia da Semana,Quarta-feira,Carga media
26475,19:00:00,10,3,3.64,0.0,17.39,0.0,100.0,20.49,68400,Dia da Semana,Quarta-feira,Carga media
26476,19:15:00,10,3,4.21,0.0,17.5,0.0,100.0,23.39,69300,Dia da Semana,Quarta-feira,Carga media
26477,19:30:00,10,3,4.1,0.0,17.57,0.0,100.0,22.72,70200,Dia da Semana,Quarta-feira,Carga media
26478,19:45:00,10,3,3.6,0.0,17.42,0.0,100.0,20.24,71100,Dia da Semana,Quarta-feira,Carga media
26479,20:00:00,10,3,3.64,0.0,17.39,0.0,100.0,20.49,72000,Dia da Semana,Quarta-feira,Carga media
26480,20:15:00,10,3,3.56,0.0,17.46,0.0,100.0,19.98,72900,Dia da Semana,Quarta-feira,Carga media
26481,20:30:00,10,3,3.53,0.0,17.39,0.0,100.0,19.89,73800,Dia da Semana,Quarta-feira,Carga media
26482,20:45:00,10,3,3.6,0.0,17.35,0.0,100.0,20.32,74700,Dia da Semana,Quarta-feira,Carga media
26483,21:00:00,10,3,2.92,0.0,11.66,0.0,100.0,24.29,75600,Dia da Semana,Quarta-feira,Carga media
26484,21:15:00,10,3,2.92,0.0,11.38,0.0,100.0,24.85,76500,Dia da Semana,Quarta-feira,Carga media
26485,21:30:00,10,3,2.95,0.0,11.34,0.0,100.0,25.18,77400,Dia da Semana,Quarta-feira,Carga media
26486,21:45:00,10,3,2.88,0.0,11.41,0.0,100.0,24.47,78300,Dia da Semana,Quarta-feira,Carga media
26487,22:00:00,10,3,2.92,0.0,10.91,0.0,100.0,25.85,79200,Dia da Semana,Quarta-feira,Carga media
26488,22:15:00,10,3,2.74,5.18,0.11,0.0,46.76,99.92,80100,Dia da Semana,Quarta-feira,Carga media
26489,22:30:00,10,3,2.77,5.51,0.0,0.0,44.92,100.0,81000,Dia da Semana,Quarta-feira,Carga media
26490,22:45:00,10,3,2.77,5.47,0.0,0.0,45.18,100.0,81900,Dia da Semana,Quarta-feira,Carga media
26491,23:00:00,10,3,2.77,5.33,0.0,0.0,46.11,100.0,82800,Dia da Semana,Quarta-feira,Carga media
26492,23:15:00,10,3,2.95,5.72,0.0,0.0,45.84,100.0,83700,Dia da Semana,Quarta-feira,Carga leve
26493,23:30:00,10,3,3.31,6.88,0.0,0.0,43.35,100.0,84600,Dia da Semana,Quarta-feira,Carga leve
26494,23:45:00,10,3,3.02,5.9,0.0,0.0,45.56,100.0,85500,Dia da Semana,Quarta-feira,Carga leve
26495,00:00:00,10,3,2.7,5.18,0.0,0.0,46.22,100.0,0,Dia da Semana,Quarta-feira,Carga leve
26496,00:15:00,10,4,3.02,5.98,0.0,0.0,45.08,100.0,900,Dia da Semana,Quinta-feira,Carga leve
26497,00:30:00,10,4,3.28,7.02,0.0,0.0,42.33,100.0,1800,Dia da Semana,Quinta-feira,Carga leve
26498,00:45:00,10,4,2.74,5.26,0.0,0.0,46.2,100.0,2700,Dia da Semana,Quinta-feira,Carga leve
26499,01:00:00,10,4,2.77,5.44,0.0,0.0,45.38,100.0,3600,Dia da Semana,Quinta-feira,Carga leve
26500,01:15:00,10,4,2.74,5.36,0.0,0.0,45.52,100.0,4500,Dia da Semana,Quinta-feira,Carga leve
26501,01:30:00,10,4,2.77,5.4,0.0,0.0,45.64,100.0,5400,Dia da Semana,Quinta-feira,Carga leve
26502,01:45:00,10,4,2.81,5.29,0.0,0.0,46.91,100.0,6300,Dia da Semana,Quinta-feira,Carga leve
26503,02:00:00,10,4,2.74,5.51,0.0,0.0,44.53,100.0,7200,Dia da Semana,Quinta-feira,Carga leve
26504,02:15:00,10,4,2.74,5.54,0.0,0.0,44.33,100.0,8100,Dia da Semana,Quinta-feira,Carga leve
26505,02:30:00,10,4,2.81,5.62,0.0,0.0,44.72,100.0,9000,Dia da Semana,Quinta-feira,Carga leve
26506,02:45:00,10,4,2.74,5.47,0.0,0.0,44.79,100.0,9900,Dia da Semana,Quinta-feira,Carga leve
26507,03:00:00,10,4,2.74,5.51,0.0,0.0,44.53,100.0,10800,Dia da Semana,Quinta-feira,Carga leve
26508,03:15:00,10,4,2.81,5.54,0.0,0.0,45.24,100.0,11700,Dia da Semana,Quinta-feira,Carga leve
26509,03:30:00,10,4,2.77,5.47,0.0,0.0,45.18,100.0,12600,Dia da Semana,Quinta-feira,Carga leve
26510,03:45:00,10,4,2.77,5.47,0.0,0.0,45.18,100.0,13500,Dia da Semana,Quinta-feira,Carga leve
26511,04:00:00,10,4,3.38,6.7,0.0,0.0,45.04,100.0,14400,Dia da Semana,Quinta-feira,Carga leve
26512,04:15:00,10,4,2.92,5.9,0.0,0.0,44.36,100.0,15300,Dia da Semana,Quinta-feira,Carga leve
26513,04:30:00,10,4,2.81,5.62,0.0,0.0,44.72,100.0,16200,Dia da Semana,Quinta-feira,Carga leve
26514,04:45:00,10,4,2.77,5.62,0.0,0.0,44.21,100.0,17100,Dia da Semana,Quinta-feira,Carga leve
26515,05:00:00,10,4,3.35,7.34,0.0,0.0,41.52,100.0,18000,Dia da Semana,Quinta-feira,Carga leve
26516,05:15:00,10,4,3.02,6.44,0.0,0.0,42.46,100.0,18900,Dia da Semana,Quinta-feira,Carga leve
26517,05:30:00,10,4,2.74,5.44,0.0,0.0,44.98,100.0,19800,Dia da Semana,Quinta-feira,Carga leve
26518,05:45:00,10,4,2.7,5.33,0.0,0.0,45.19,100.0,20700,Dia da Semana,Quinta-feira,Carga leve
26519,06:00:00,10,4,2.77,5.58,0.0,0.0,44.46,100.0,21600,Dia da Semana,Quinta-feira,Carga leve
26520,06:15:00,10,4,2.7,5.47,0.0,0.0,44.26,100.0,22500,Dia da Semana,Quinta-feira,Carga leve
26521,06:30:00,10,4,2.7,5.47,0.0,0.0,44.26,100.0,23400,Dia da Semana,Quinta-feira,Carga leve
26522,06:45:00,10,4,2.77,5.62,0.0,0.0,44.21,100.0,24300,Dia da Semana,Quinta-feira,Carga leve
26523,07:00:00,10,4,2.99,6.52,0.0,0.0,41.68,100.0,25200,Dia da Semana,Quinta-feira,Carga leve
26524,07:15:00,10,4,3.31,7.13,0.0,0.0,42.11,100.0,26100,Dia da Semana,Quinta-feira,Carga leve
26525,07:30:00,10,4,3.02,5.58,0.0,0.0,47.6,100.0,27000,Dia da Semana,Quinta-feira,Carga leve
26526,07:45:00,10,4,3.24,5.08,0.0,0.0,53.77,100.0,27900,Dia da Semana,Quinta-feira,Carga leve
26527,08:00:00,10,4,3.31,5.0,0.0,0.0,55.2,100.0,28800,Dia da Semana,Quinta-feira,Carga leve
26528,08:15:00,10,4,33.73,34.6,0.0,0.02,69.8,100.0,29700,Dia da Semana,Quinta-feira,Carga leve
26529,08:30:00,10,4,43.96,50.15,0.0,0.02,65.92,100.0,30600,Dia da Semana,Quinta-feira,Carga leve
26530,08:45:00,10,4,56.77,53.64,0.0,0.03,72.69,100.0,31500,Dia da Semana,Quinta-feira,Carga leve
26531,09:00:00,10,4,64.8,44.32,0.0,0.03,82.54,100.0,32400,Dia da Semana,Quinta-feira,Carga leve
26532,09:15:00,10,4,68.98,46.58,0.0,0.03,82.87,100.0,33300,Dia da Semana,Quinta-feira,Carga media
26533,09:30:00,10,4,70.27,46.55,0.0,0.03,83.37,100.0,34200,Dia da Semana,Quinta-feira,Carga media
26534,09:45:00,10,4,62.78,40.25,0.0,0.03,84.18,100.0,35100,Dia da Semana,Quinta-feira,Carga media
26535,10:00:00,10,4,64.08,39.64,0.0,0.03,85.04,100.0,36000,Dia da Semana,Quinta-feira,Carga media
26536,10:15:00,10,4,59.72,31.5,0.0,0.03,88.45,100.0,36900,Dia da Semana,Quinta-feira,Carga maxima
26537,10:30:00,10,4,52.67,26.1,0.0,0.02,89.6,100.0,37800,Dia da Semana,Quinta-feira,Carga maxima
26538,10:45:00,10,4,62.03,36.29,0.0,0.03,86.31,100.0,38700,Dia da Semana,Quinta-feira,Carga maxima
26539,11:00:00,10,4,55.98,33.08,0.0,0.03,86.09,100.0,39600,Dia da Semana,Quinta-feira,Carga maxima
26540,11:15:00,10,4,62.39,39.42,0.0,0.03,84.54,100.0,40500,Dia da Semana,Quinta-feira,Carga maxima
26541,11:30:00,10,4,70.49,49.28,0.0,0.03,81.96,100.0,41400,Dia da Semana,Quinta-feira,Carga maxima
26542,11:45:00,10,4,66.2,46.08,0.0,0.03,82.07,100.0,42300,Dia da Semana,Quinta-feira,Carga maxima
26543,12:00:00,10,4,60.77,48.02,0.0,0.03,78.46,100.0,43200,Dia da Semana,Quinta-feira,Carga maxima
26544,12:15:00,10,4,12.28,1.3,12.89,0.01,99.44,68.98,44100,Dia da Semana,Quinta-feira,Carga media
26545,12:30:00,10,4,4.14,0.0,17.75,0.0,100.0,22.71,45000,Dia da Semana,Quinta-feira,Carga media
26546,12:45:00,10,4,4.43,0.0,17.03,0.0,100.0,25.18,45900,Dia da Semana,Quinta-feira,Carga media
26547,13:00:00,10,4,5.04,0.0,17.17,0.0,100.0,28.17,46800,Dia da Semana,Quinta-feira,Carga media
26548,13:15:00,10,4,44.21,24.66,1.73,0.02,87.33,99.92,47700,Dia da Semana,Quinta-feira,Carga maxima
26549,13:30:00,10,4,68.26,46.12,0.0,0.03,82.86,100.0,48600,Dia da Semana,Quinta-feira,Carga maxima
26550,13:45:00,10,4,61.02,38.12,0.0,0.03,84.81,100.0,49500,Dia da Semana,Quinta-feira,Carga maxima
26551,14:00:00,10,4,58.68,37.94,0.0,0.03,83.98,100.0,50400,Dia da Semana,Quinta-feira,Carga maxima
26552,14:15:00,10,4,71.42,49.75,0.0,0.03,82.05,100.0,51300,Dia da Semana,Quinta-feira,Carga maxima
26553,14:30:00,10,4,67.03,47.2,0.0,0.03,81.76,100.0,52200,Dia da Semana,Quinta-feira,Carga maxima
26554,14:45:00,10,4,59.22,39.31,0.0,0.03,83.32,100.0,53100,Dia da Semana,Quinta-feira,Carga maxima
26555,15:00:00,10,4,55.58,35.1,0.0,0.03,84.55,100.0,54000,Dia da Semana,Quinta-feira,Carga maxima
26556,15:15:00,10,4,50.8,28.87,0.0,0.02,86.94,100.0,54900,Dia da Semana,Quinta-feira,Carga maxima
26557,15:30:00,10,4,49.39,25.09,0.0,0.02,89.16,100.0,55800,Dia da Semana,Quinta-feira,Carga maxima
26558,15:45:00,10,4,64.19,39.2,0.0,0.03,85.34,100.0,56700,Dia da Semana,Quinta-feira,Carga maxima
26559,16:00:00,10,4,63.86,45.58,0.0,0.03,81.39,100.0,57600,Dia da Semana,Quinta-feira,Carga maxima
26560,16:15:00,10,4,62.5,38.02,0.0,0.03,85.43,100.0,58500,Dia da Semana,Quinta-feira,Carga maxima
26561,16:30:00,10,4,59.26,37.66,0.0,0.03,84.4,100.0,59400,Dia da Semana,Quinta-feira,Carga maxima
26562,16:45:00,10,4,75.2,51.84,0.0,0.03,82.33,100.0,60300,Dia da Semana,Quinta-feira,Carga maxima
26563,17:00:00,10,4,51.95,32.72,0.0,0.02,84.62,100.0,61200,Dia da Semana,Quinta-feira,Carga maxima
26564,17:15:00,10,4,68.04,46.08,0.0,0.03,82.8,100.0,62100,Dia da Semana,Quinta-feira,Carga media
26565,17:30:00,10,4,50.08,30.6,0.04,0.02,85.33,100.0,63000,Dia da Semana,Quinta-feira,Carga media
26566,17:45:00,10,4,29.74,1.58,1.51,0.01,99.86,99.87,63900,Dia da Semana,Quinta-feira,Carga media
26567,18:00:00,10,4,51.55,25.63,0.18,0.02,89.54,100.0,64800,Dia da Semana,Quinta-feira,Carga media
26568,18:15:00,10,4,48.67,36.43,0.0,0.02,80.06,100.0,65700,Dia da Semana,Quinta-feira,Carga media
26569,18:30:00,10,4,50.4,40.75,0.0,0.02,77.76,100.0,66600,Dia da Semana,Quinta-feira,Carga media
26570,18:45:00,10,4,58.1,41.29,0.0,0.03,81.51,100.0,67500,Dia da Semana,Quinta-feira,Carga media
26571,19:00:00,10,4,53.1,32.69,0.0,0.02,85.16,100.0,68400,Dia da Semana,Quinta-feira,Carga media
26572,19:15:00,10,4,75.06,54.5,0.0,0.03,80.92,100.0,69300,Dia da Semana,Quinta-feira,Carga media
26573,19:30:00,10,4,64.58,37.62,0.0,0.03,86.41,100.0,70200,Dia da Semana,Quinta-feira,Carga media
26574,19:45:00,10,4,61.85,39.1,0.0,0.03,84.53,100.0,71100,Dia da Semana,Quinta-feira,Carga media
26575,20:00:00,10,4,66.89,38.12,0.0,0.03,86.88,100.0,72000,Dia da Semana,Quinta-feira,Carga media
26576,20:15:00,10,4,56.88,33.62,0.0,0.03,86.09,100.0,72900,Dia da Semana,Quinta-feira,Carga media
26577,20:30:00,10,4,67.93,40.97,0.0,0.03,85.63,100.0,73800,Dia da Semana,Quinta-feira,Carga media
26578,20:45:00,10,4,53.14,30.89,0.0,0.02,86.45,100.0,74700,Dia da Semana,Quinta-feira,Carga media
26579,21:00:00,10,4,24.73,5.87,4.79,0.01,97.3,98.18,75600,Dia da Semana,Quinta-feira,Carga media
26580,21:15:00,10,4,10.87,0.5,12.49,0.0,99.89,65.65,76500,Dia da Semana,Quinta-feira,Carga media
26581,21:30:00,10,4,3.89,0.0,17.06,0.0,100.0,22.23,77400,Dia da Semana,Quinta-feira,Carga media
26582,21:45:00,10,4,3.78,0.0,17.14,0.0,100.0,21.54,78300,Dia da Semana,Quinta-feira,Carga media
26583,22:00:00,10,4,3.71,0.0,16.52,0.0,100.0,21.91,79200,Dia da Semana,Quinta-feira,Carga media
26584,22:15:00,10,4,3.42,5.87,0.04,0.0,50.34,99.99,80100,Dia da Semana,Quinta-feira,Carga media
26585,22:30:00,10,4,3.49,7.02,0.0,0.0,44.52,100.0,81000,Dia da Semana,Quinta-feira,Carga media
26586,22:45:00,10,4,3.46,6.7,0.0,0.0,45.88,100.0,81900,Dia da Semana,Quinta-feira,Carga media
26587,23:00:00,10,4,3.49,6.23,0.0,0.0,48.87,100.0,82800,Dia da Semana,Quinta-feira,Carga media
26588,23:15:00,10,4,3.38,6.19,0.0,0.0,47.92,100.0,83700,Dia da Semana,Quinta-feira,Carga leve
26589,23:30:00,10,4,3.42,6.62,0.0,0.0,45.9,100.0,84600,Dia da Semana,Quinta-feira,Carga leve
26590,23:45:00,10,4,3.6,6.55,0.0,0.0,48.17,100.0,85500,Dia da Semana,Quinta-feira,Carga leve
26591,00:00:00,10,4,4.46,7.16,0.0,0.0,52.87,100.0,0,Dia da Semana,Quinta-feira,Carga leve
26592,00:15:00,10,5,3.56,6.34,0.0,0.0,48.96,100.0,900,Dia da Semana,Sexta-feira,Carga leve
26593,00:30:00,10,5,3.49,6.88,0.0,0.0,45.24,100.0,1800,Dia da Semana,Sexta-feira,Carga leve
26594,00:45:00,10,5,3.42,6.48,0.0,0.0,46.68,100.0,2700,Dia da Semana,Sexta-feira,Carga leve
26595,01:00:00,10,5,3.42,6.12,0.0,0.0,48.78,100.0,3600,Dia da Semana,Sexta-feira,Carga leve
26596,01:15:00,10,5,3.42,6.48,0.0,0.0,46.68,100.0,4500,Dia da Semana,Sexta-feira,Carga leve
26597,01:30:00,10,5,3.53,6.84,0.0,0.0,45.86,100.0,5400,Dia da Semana,Sexta-feira,Carga leve
26598,01:45:00,10,5,3.46,6.26,0.0,0.0,48.37,100.0,6300,Dia da Semana,Sexta-feira,Carga leve
26599,02:00:00,10,5,2.84,4.64,0.0,0.0,52.2,100.0,7200,Dia da Semana,Sexta-feira,Carga leve
26600,02:15:00,10,5,2.77,4.64,0.0,0.0,51.26,100.0,8100,Dia da Semana,Sexta-feira,Carga leve
26601,02:30:00,10,5,2.81,4.54,0.0,0.0,52.63,100.0,9000,Dia da Semana,Sexta-feira,Carga leve
26602,02:45:00,10,5,2.81,4.61,0.0,0.0,52.05,100.0,9900,Dia da Semana,Sexta-feira,Carga leve
26603,03:00:00,10,5,2.77,4.68,0.0,0.0,50.93,100.0,10800,Dia da Semana,Sexta-feira,Carga leve
26604,03:15:00,10,5,2.88,4.68,0.0,0.0,52.41,100.0,11700,Dia da Semana,Sexta-feira,Carga leve
26605,03:30:00,10,5,2.81,4.68,0.0,0.0,51.48,100.0,12600,Dia da Semana,Sexta-feira,Carga leve
26606,03:45:00,10,5,2.81,4.79,0.0,0.0,50.6,100.0,13500,Dia da Semana,Sexta-feira,Carga leve
26607,04:00:00,10,5,2.84,4.75,0.0,0.0,51.32,100.0,14400,Dia da Semana,Sexta-feira,Carga leve
26608,04:15:00,10,5,3.35,6.48,0.0,0.0,45.92,100.0,15300,Dia da Semana,Sexta-feira,Carga leve
26609,04:30:00,10,5,3.38,6.41,0.0,0.0,46.64,100.0,16200,Dia da Semana,Sexta-feira,Carga leve
26610,04:45:00,10,5,2.84,4.68,0.0,0.0,51.88,100.0,17100,Dia da Semana,Sexta-feira,Carga leve
26611,05:00:00,10,5,2.77,4.61,0.0,0.0,51.5,100.0,18000,Dia da Semana,Sexta-feira,Carga leve
26612,05:15:00,10,5,2.84,4.79,0.0,0.0,51.0,100.0,18900,Dia da Semana,Sexta-feira,Carga leve
26613,05:30:00,10,5,2.84,4.9,0.0,0.0,50.15,100.0,19800,Dia da Semana,Sexta-feira,Carga leve
26614,05:45:00,10,5,3.38,6.52,0.0,0.0,46.02,100.0,20700,Dia da Semana,Sexta-feira,Carga leve
26615,06:00:00,10,5,3.02,5.65,0.0,0.0,47.14,100.0,21600,Dia da Semana,Sexta-feira,Carga leve
26616,06:15:00,10,5,2.84,4.9,0.0,0.0,50.15,100.0,22500,Dia da Semana,Sexta-feira,Carga leve
26617,06:30:00,10,5,2.77,4.68,0.0,0.0,50.93,100.0,23400,Dia da Semana,Sexta-feira,Carga leve
26618,06:45:00,10,5,2.74,4.75,0.0,0.0,49.97,100.0,24300,Dia da Semana,Sexta-feira,Carga leve
26619,07:00:00,10,5,2.81,4.79,0.0,0.0,50.6,100.0,25200,Dia da Semana,Sexta-feira,Carga leve
26620,07:15:00,10,5,2.92,5.11,0.0,0.0,49.61,100.0,26100,Dia da Semana,Sexta-feira,Carga leve
26621,07:30:00,10,5,2.99,5.29,0.0,0.0,49.21,100.0,27000,Dia da Semana,Sexta-feira,Carga leve
26622,07:45:00,10,5,3.17,5.22,0.0,0.0,51.91,100.0,27900,Dia da Semana,Sexta-feira,Carga leve
26623,08:00:00,10,5,3.17,5.29,0.0,0.0,51.4,100.0,28800,Dia da Semana,Sexta-feira,Carga leve
26624,08:15:00,10,5,29.84,26.93,0.0,0.01,74.24,100.0,29700,Dia da Semana,Sexta-feira,Carga leve
26625,08:30:00,10,5,46.91,44.6,0.0,0.02,72.47,100.0,30600,Dia da Semana,Sexta-feira,Carga leve
26626,08:45:00,10,5,50.87,40.39,0.0,0.02,78.32,100.0,31500,Dia da Semana,Sexta-feira,Carga leve
26627,09:00:00,10,5,55.94,25.38,0.0,0.03,91.07,100.0,32400,Dia da Semana,Sexta-feira,Carga leve
26628,09:15:00,10,5,51.05,23.11,0.0,0.02,91.1,100.0,33300,Dia da Semana,Sexta-feira,Carga media
26629,09:30:00,10,5,56.16,28.58,0.0,0.03,89.12,100.0,34200,Dia da Semana,Sexta-feira,Carga media
26630,09:45:00,10,5,54.65,27.32,0.0,0.03,89.45,100.0,35100,Dia da Semana,Sexta-feira,Carga media
26631,10:00:00,10,5,56.48,28.15,0.0,0.03,89.5,100.0,36000,Dia da Semana,Sexta-feira,Carga media
26632,10:15:00,10,5,51.84,25.27,0.0,0.02,89.89,100.0,36900,Dia da Semana,Sexta-feira,Carga maxima
26633,10:30:00,10,5,50.72,20.95,0.0,0.02,92.43,100.0,37800,Dia da Semana,Sexta-feira,Carga maxima
26634,10:45:00,10,5,55.62,26.17,0.0,0.03,90.48,100.0,38700,Dia da Semana,Sexta-feira,Carga maxima
26635,11:00:00,10,5,58.0,27.11,0.0,0.03,90.59,100.0,39600,Dia da Semana,Sexta-feira,Carga maxima
26636,11:15:00,10,5,57.24,25.74,0.0,0.03,91.2,100.0,40500,Dia da Semana,Sexta-feira,Carga maxima
26637,11:30:00,10,5,51.48,24.19,0.0,0.02,90.51,100.0,41400,Dia da Semana,Sexta-feira,Carga maxima
26638,11:45:00,10,5,59.51,30.56,0.0,0.03,88.96,100.0,42300,Dia da Semana,Sexta-feira,Carga maxima
26639,12:00:00,10,5,47.27,28.48,0.07,0.02,85.65,100.0,43200,Dia da Semana,Sexta-feira,Carga maxima
26640,12:15:00,10,5,4.75,0.0,18.11,0.0,100.0,25.37,44100,Dia da Semana,Sexta-feira,Carga media
26641,12:30:00,10,5,5.54,0.0,17.93,0.0,100.0,29.52,45000,Dia da Semana,Sexta-feira,Carga media
26642,12:45:00,10,5,5.18,0.0,17.06,0.0,100.0,29.05,45900,Dia da Semana,Sexta-feira,Carga media
26643,13:00:00,10,5,4.46,0.0,17.24,0.0,100.0,25.05,46800,Dia da Semana,Sexta-feira,Carga media
26644,13:15:00,10,5,33.84,15.37,5.0,0.02,91.05,98.93,47700,Dia da Semana,Sexta-feira,Carga maxima
